# "X"	"Y"	"Inline"	"Crossline"	"Z"	"Amplitude"
# - - - - - - - - - -
1711104.94	5829336.78	1235	2062	506.712198257446289	1e30
1711107.07	5829349.09	1235	2063	506.606996059417725	1e30
1711109.19	5829361.41	1235	2064	506.820142269134521	1e30
1711111.31	5829373.72	1235	2065	506.927311420440674	1e30
1711113.43	5829386.04	1235	2066	506.786823272705078	1e30
1711115.56	5829398.36	1235	2067	506.738781929016113	1e30
1711117.68	5829410.67	1235	2068	506.2900185585022	1e30
1711119.80	5829422.99	1235	2069	505.83344697952271	1e30
1711121.93	5829435.30	1235	2070	505.453050136566162	1e30
1711124.05	5829447.62	1235	2071	505.11014461517334	1e30
1711126.17	5829459.93	1235	2072	505.196809768676758	1e30
1711128.29	5829472.25	1235	2073	505.172610282897949	1e30
1711130.42	5829484.56	1235	2074	504.5393705368042	1e30
1711132.54	5829496.88	1235	2075	504.42647933959961	1e30
1711134.66	5829509.19	1235	2076	504.758954048156738	1e30
1711136.79	5829521.51	1235	2077	505.190789699554443	1e30
1711138.91	5829533.82	1235	2078	505.197346210479736	1e30
1711141.03	5829546.14	1235	2079	505.0433874130249	1e30
1711143.15	5829558.45	1235	2080	504.657924175262451	1e30
1711145.28	5829570.77	1235	2081	504.6466588974	1e30
1711147.40	5829583.08	1235	2082	504.631757736206055	1e30
1711149.52	5829595.40	1235	2083	504.29016351699829	1e30
1711151.65	5829607.71	1235	2084	504.74041700363159	1e30
1711153.77	5829620.03	1235	2085	505.298376083374023	1e30
1711155.89	5829632.34	1235	2086	505.922555923461914	1e30
1711158.01	5829644.66	1235	2087	504.760622978210449	1e30
1711160.14	5829656.98	1235	2088	504.419684410095215	1e30
1711162.26	5829669.29	1235	2089	504.277884960174561	1e30
1711164.38	5829681.61	1235	2090	504.322052001953125	1e30
1711166.51	5829693.92	1235	2091	504.74923849105835	1e30
1711168.63	5829706.24	1235	2092	504.955887794494629	1e30
1711170.75	5829718.55	1235	2093	504.876196384429932	1e30
1711172.87	5829730.87	1235	2094	505.04410266876221	1e30
1711175.00	5829743.18	1235	2095	505.17541170120239	1e30
1711177.12	5829755.50	1235	2096	506.187200546264648	1e30
1710891.81	5827953.23	1236	1950	508.28099250793457	1e30
1710913.04	5828076.38	1236	1960	508.367657661437988	1e30
1710934.27	5828199.53	1236	1970	508.513808250427246	1e30
1710955.50	5828322.69	1236	1980	508.518695831298828	1e30
1710976.73	5828445.84	1236	1990	508.905470371246338	1e30
1710997.96	5828568.99	1236	2000	510.262012481689453	1e30
1711019.19	5828692.14	1236	2010	508.53425264358521	1e30
1711040.41	5828815.30	1236	2020	508.489131927490234	1e30
1711061.64	5828938.45	1236	2030	507.914543151855469	1e30
1711082.87	5829061.60	1236	2040	507.436037063598633	1e30
1711104.10	5829184.75	1236	2050	507.670402526855469	1e30
1711125.33	5829307.91	1236	2060	507.547199726104736	1e30
1710916.44	5827948.99	1237	1950	507.699489593505859	1e30
1710937.67	5828072.14	1237	1960	508.192360401153564	1e30
1710958.90	5828195.29	1237	1970	507.8742504119873	1e30
1710980.13	5828318.44	1237	1980	508.31449031829834	1e30
1711001.36	5828441.60	1237	1990	508.370697498321533	1e30
1711022.59	5828564.75	1237	2000	509.1550350189209	1e30
1711043.82	5828687.90	1237	2010	508.1169605255127	1e30
1711065.05	5828811.05	1237	2020	508.331716060638428	1e30
1711086.27	5828934.21	1237	2030	507.99262523651123	1e30
1711107.50	5829057.36	1237	2040	507.424652576446533	1e30
1711128.73	5829180.51	1237	2050	507.7330470085144	1e30
1711149.96	5829303.66	1237	2060	506.936550140380859	1e30
1710941.08	5827944.74	1238	1950	506.413459777832031	1e30
1710962.31	5828067.90	1238	1960	507.66235589981079	1e30
1710983.53	5828191.05	1238	1970	507.14719295501709	1e30
1711004.76	5828314.20	1238	1980	507.842481136322021	1e30
1711025.99	5828437.35	1238	1990	507.979512214660645	1e30
1711047.22	5828560.51	1238	2000	508.315145969390869	1e30
1711068.45	5828683.66	1238	2010	508.083641529083252	1e30
1711089.68	5828806.81	1238	2020	508.312046527862549	1e30
1711110.91	5828929.96	1238	2030	507.634818553924561	1e30
1711132.14	5829053.12	1238	2040	507.231354713439941	1e30
1711153.36	5829176.27	1238	2050	507.491171360015869	1e30
1711174.59	5829299.42	1238	2060	505.147933959960938	1e30
1710965.71	5827940.50	1239	1950	505.567073822021484	1e30
1710986.94	5828063.65	1239	1960	506.950914859771729	1e30
1711008.17	5828186.81	1239	1970	505.620598793029785	1e30
1711029.39	5828309.96	1239	1980	507.25322961807251	1e30
1711050.62	5828433.11	1239	1990	507.62099027633667	1e30
1711071.85	5828556.26	1239	2000	507.98344612121582	1e30
1711093.08	5828679.42	1239	2010	507.642865180969238	1e30
1711114.31	5828802.57	1239	2020	508.231163024902344	1e30
1711135.54	5828925.72	1239	2030	507.60573148727417	1e30
1711156.77	5829048.87	1239	2040	507.163465023040771	1e30
1711178.00	5829172.03	1239	2050	506.35981559753418	1e30
1711199.22	5829295.18	1239	2060	504.156112670898438	1e30
1710990.34	5827936.26	1240	1950	505.410969257354736	1e30
1711011.57	5828059.41	1240	1960	506.621897220611572	1e30
1711032.80	5828182.56	1240	1970	505.360782146453857	1e30
1711054.03	5828305.72	1240	1980	507.119834423065186	1e30
1711096.48	5828552.02	1240	2000	507.9612135887146	1e30
1711117.71	5828675.17	1240	2010	507.436811923980713	1e30
1711138.94	5828798.33	1240	2020	508.041441440582275	1e30
1711160.17	5828921.48	1240	2030	507.60394334793091	1e30
1711181.40	5829044.63	1240	2040	507.18396902084351	1e30
1711202.63	5829167.78	1240	2050	506.164908409118652	1e30
1711223.86	5829290.93	1240	2060	504.45312261581421	1e30
1711014.97	5827932.01	1241	1950	504.73785400390625	1e30
1711036.20	5828055.17	1241	1960	506.557822227478027	1e30
1711057.43	5828178.32	1241	1970	504.993855953216553	1e30
1711078.66	5828301.47	1241	1980	507.149636745452881	1e30
1711099.89	5828424.62	1241	1990	507.451415061950684	1e30
1711121.12	5828547.78	1241	2000	507.660925388336182	1e30
1711142.34	5828670.93	1241	2010	507.395505905151367	1e30
1711163.57	5828794.08	1241	2020	507.7776312828064	1e30
1711184.80	5828917.23	1241	2030	507.302284240722656	1e30
1711206.03	5829040.39	1241	2040	507.012128829956055	1e30
1711227.26	5829163.54	1241	2050	506.453156471252441	1e30
1711248.49	5829286.69	1241	2060	504.427015781402588	1e30
1711039.60	5827927.77	1242	1950	504.297971725463867	1e30
1711060.83	5828050.92	1242	1960	504.776	1e30
1711082.06	5828174.08	1242	1970	504.395425319671631	1e30
1711103.29	5828297.23	1242	1980	506.939291954040527	1e30
1711124.52	5828420.38	1242	1990	507.146775722503662	1e30
1711145.75	5828543.53	1242	2000	506.975233554840088	1e30
1711166.98	5828666.69	1242	2010	507.061600685119629	1e30
1711188.20	5828789.84	1242	2020	507.375538349151611	1e30
1711209.43	5828912.99	1242	2030	506.97183609008789	1e30
1711230.66	5829036.14	1242	2040	506.501078605651855	1e30
1711251.89	5829159.30	1242	2050	504.599809646606445	1e30
1711273.12	5829282.45	1242	2060	503.813207149505615	1e30
1711064.24	5827923.53	1243	1950	504.1084885597229	1e30
1711085.46	5828046.68	1243	1960	504.411697387695313	1e30
1711127.92	5828292.99	1243	1980	505.352556705474854	1e30
1711149.15	5828416.14	1243	1990	506.294727325439453	1e30
1711170.38	5828539.29	1243	2000	506.49130344390869	1e30
1711191.61	5828662.44	1243	2010	506.186485290527344	1e30
1711212.84	5828785.60	1243	2020	506.5462589263916	1e30
1711234.07	5828908.75	1243	2030	506.436824798583984	1e30
1711255.29	5829031.90	1243	2040	504.429280757904053	1e30
1711276.52	5829155.05	1243	2050	503.515422344207764	1e30
1711297.75	5829278.21	1243	2060	503.327667713165283	1e30
1711088.87	5827919.29	1244	1950	504.211544990539551	1e30
1711110.10	5828042.44	1244	1960	504.545629024505615	1e30
1711152.55	5828288.74	1244	1980	504.455268383026123	1e30
1711173.78	5828411.90	1244	1990	505.574345588684082	1e30
1711195.01	5828535.05	1244	2000	506.102979183197021	1e30
1711216.24	5828658.20	1244	2010	504.74041700363159	1e30
1711237.47	5828781.35	1244	2020	506.318867206573486	1e30
1711258.70	5828904.51	1244	2030	505.309402942657471	1e30
1711279.93	5829027.66	1244	2040	504.057526588439941	1e30
1711322.38	5829273.96	1244	2060	503.572285175323486	1e30
1711094.39	5827804.21	1245	1941	500.99647045135498	1e30
1711096.52	5827816.52	1245	1942	502.125203609466553	1e30
1711098.64	5827828.84	1245	1943	502.94792652130127	1e30
1711100.76	5827841.15	1245	1944	503.226816654205322	1e30
1711102.88	5827853.47	1245	1945	503.1055212020874	1e30
1711105.01	5827865.78	1245	1946	503.078937530517578	1e30
1711107.13	5827878.10	1245	1947	503.265440464019775	1e30
1711109.25	5827890.41	1245	1948	503.480672836303711	1e30
1711111.38	5827902.73	1245	1949	503.7650465965271	1e30
1711113.50	5827915.04	1245	1950	503.709971904754639	1e30
1711115.62	5827927.36	1245	1951	503.3491849899292	1e30
1711117.74	5827939.67	1245	1952	503.154158592224121	1e30
1711119.87	5827951.99	1245	1953	503.253400325775146	1e30
1711121.99	5827964.31	1245	1954	503.545582294464111	1e30
1711124.11	5827976.62	1245	1955	503.815591335296631	1e30
1711126.24	5827988.94	1245	1956	503.924310207366943	1e30
1711128.36	5828001.25	1245	1957	504.062414169311523	1e30
1711130.48	5828013.57	1245	1958	504.134237766265869	1e30
1711132.60	5828025.88	1245	1959	504.154443740844727	1e30
1711134.73	5828038.20	1245	1960	504.114389419555664	1e30
1711136.85	5828050.51	1245	1961	504.236698150634766	1e30
1711138.97	5828062.83	1245	1962	504.56506013870239	1e30
1711141.10	5828075.14	1245	1963	504.561781883239746	1e30
1711143.22	5828087.46	1245	1964	504.246711730957031	1e30
1711145.34	5828099.77	1245	1965	504.308819770812988	1e30
1711147.47	5828112.09	1245	1966	504.472136497497559	1e30
1711149.59	5828124.40	1245	1967	504.18621301651001	1e30
1711151.71	5828136.72	1245	1968	503.88789176940918	1e30
1711153.83	5828149.03	1245	1969	503.778457641601563	1e30
1711155.96	5828161.35	1245	1970	503.813564777374268	1e30
1711158.08	5828173.66	1245	1971	503.879666328430176	1e30
1711160.20	5828185.98	1245	1972	503.771781921386719	1e30
1711162.33	5828198.29	1245	1973	503.671348094940186	1e30
1711164.45	5828210.61	1245	1974	503.687024116516113	1e30
1711166.57	5828222.93	1245	1975	503.76206636428833	1e30
1711168.69	5828235.24	1245	1976	503.969013690948486	1e30
1711170.82	5828247.56	1245	1977	504	1e30
1711172.94	5828259.87	1245	1978	503.782570362091064	1e30
1711175.06	5828272.19	1245	1979	503.73721122741699	1e30
1711177.19	5828284.50	1245	1980	503.986835479736328	1e30
1711179.31	5828296.82	1245	1981	504.474818706512451	1e30
1711181.43	5828309.13	1245	1982	505.00345230102539	1e30
1711183.55	5828321.45	1245	1983	505.15091419219971	1e30
1711185.68	5828333.76	1245	1984	504.935681819915771	1e30
1711187.80	5828346.08	1245	1985	504.930257797241211	1e30
1711189.92	5828358.39	1245	1986	505.25105	1e30
1711192.05	5828370.71	1245	1987	505.676686763763428	1e30
1711194.17	5828383.02	1245	1988	505.7106614112854	1e30
1711196.29	5828395.34	1245	1989	505.443453788757324	1e30
1711198.41	5828407.65	1245	1990	505.28436899185181	1e30
1711200.54	5828419.97	1245	1991	505.457162857055664	1e30
1711202.66	5828432.28	1245	1992	505.653083324432373	1e30
1711204.78	5828444.60	1245	1993	505.419731140136719	1e30
1711206.91	5828456.92	1245	1994	504.8288106918335	1e30
1711209.03	5828469.23	1245	1995	504.701435565948486	1e30
1711211.15	5828481.55	1245	1996	505.231678485870361	1e30
1711213.27	5828493.86	1245	1997	506.146073341369629	1e30
1711215.40	5828506.18	1245	1998	506.088435649871826	1e30
1711217.52	5828518.49	1245	1999	505.96112012863159	1e30
1711219.64	5828530.81	1245	2000	506.383299827575684	1e30
1711221.77	5828543.12	1245	2001	507.129192352294922	1e30
1711223.89	5828555.44	1245	2002	507.48747587203979	1e30
1711226.01	5828567.75	1245	2003	507.265925407409668	1e30
1711228.13	5828580.07	1245	2004	507.04723596572876	1e30
1711230.26	5828592.38	1245	2005	506.906390190124512	1e30
1711232.38	5828604.70	1245	2006	506.7	1e30
1711234.50	5828617.01	1245	2007	506.385385990142822	1e30
1711236.63	5828629.33	1245	2008	505.765020847320557	1e30
1711238.75	5828641.64	1245	2009	505.238711833953857	1e30
1711240.87	5828653.96	1245	2010	504.735648632049561	1e30
1711245.12	5828678.59	1245	2012	504.490077495574951	1e30
1711247.24	5828690.90	1245	2013	505.891740322113037	1e30
1711249.36	5828703.22	1245	2014	506.671130657196045	1e30
1711251.49	5828715.54	1245	2015	506.763637065887451	1e30
1711253.61	5828727.85	1245	2016	506.845772266387939	1e30
1711255.73	5828740.17	1245	2017	506.840109825134277	1e30
1711257.85	5828752.48	1245	2018	506.83861970901489	1e30
1711259.98	5828764.80	1245	2019	506.71094655990601	1e30
1711262.10	5828777.11	1245	2020	506.0938	1e30
1711264.22	5828789.43	1245	2021	504.7186017036438	1e30
1711266.35	5828801.74	1245	2022	504.435122013092041	1e30
1711268.47	5828814.06	1245	2023	504.91023063659668	1e30
1711270.59	5828826.37	1245	2024	505.912542343139648	1e30
1711272.71	5828838.69	1245	2025	505.587518215179443	1e30
1711274.84	5828851.00	1245	2026	504.99832630157471	1e30
1711276.96	5828863.32	1245	2027	505.008578300476074	1e30
1711279.08	5828875.63	1245	2028	505.04219532012939	1e30
1711281.21	5828887.95	1245	2029	504.821181297302246	1e30
1711283.33	5828900.26	1245	2030	504.4592022895813	1e30
1711285.45	5828912.58	1245	2031	504.840731620788574	1e30
1711287.57	5828924.89	1245	2032	506.11191987991333	1e30
1711289.70	5828937.21	1245	2033	506.317496299743652	1e30
1711291.82	5828949.53	1245	2034	506.132781505584717	1e30
1711293.94	5828961.84	1245	2035	505.551457405090332	1e30
1711296.07	5828974.16	1245	2036	504.971563816070557	1e30
1711298.19	5828986.47	1245	2037	504.972159862518311	1e30
1711300.31	5828998.79	1245	2038	504.96929883956909	1e30
1711302.43	5829011.10	1245	2039	504.901647567749023	1e30
1711304.56	5829023.42	1245	2040	505.17541170120239	1e30
1711306.68	5829035.73	1245	2041	504.873991012573242	1e30
1711308.80	5829048.05	1245	2042	504.2344331741333	1e30
1711310.93	5829060.36	1245	2043	503.984570503234863	1e30
1711313.05	5829072.68	1245	2044	504.26226854324341	1e30
1711315.17	5829084.99	1245	2045	504.46039438247681	1e30
1711317.29	5829097.31	1245	2046	504.606842994689941	1e30
1711319.42	5829109.62	1245	2047	504.46623563766479	1e30
1711321.54	5829121.94	1245	2048	503.494143486022949	1e30
1711325.79	5829146.57	1245	2050	503.15737724304199	1e30
1711327.91	5829158.88	1245	2051	503.427624702453613	1e30
1711330.03	5829171.20	1245	2052	504.076838493347168	1e30
1711332.16	5829183.51	1245	2053	504.536569118499756	1e30
1711334.28	5829195.83	1245	2054	504.576385021209717	1e30
1711336.40	5829208.15	1245	2055	504.633188247680664	1e30
1711338.52	5829220.46	1245	2056	504.22513484954834	1e30
1711340.65	5829232.78	1245	2057	503.66455316543579	1e30
1711342.77	5829245.09	1245	2058	503.554880619049072	1e30
1711344.89	5829257.41	1245	2059	503.590762615203857	1e30
1711347.02	5829269.72	1245	2060	503.573119640350342	1e30
1711349.14	5829282.04	1245	2061	503.737151622772217	1e30
1711351.26	5829294.35	1245	2062	503.693461418151855	1e30
1711353.38	5829306.67	1245	2063	503.2539963722229	1e30
1711355.51	5829318.98	1245	2064	502.796590328216553	1e30
1711357.63	5829331.30	1245	2065	502.397418022155762	1e30
1711359.75	5829343.61	1245	2066	502.453863620758057	1e30
1711361.88	5829355.93	1245	2067	502.652823925018311	1e30
1711364.00	5829368.24	1245	2068	502.71701812744141	1e30
1711366.12	5829380.56	1245	2069	502.7230978012085	1e30
1711368.24	5829392.87	1245	2070	502.561628818511963	1e30
1711370.37	5829405.19	1245	2071	502.45010852813721	1e30
1711372.49	5829417.50	1245	2072	502.536654472351074	1e30
1711374.61	5829429.82	1245	2073	502.883613109588623	1e30
1711376.74	5829442.14	1245	2074	502.891957759857178	1e30
1711378.86	5829454.45	1245	2075	502.792775630950928	1e30
1711380.98	5829466.77	1245	2076	502.861261367797852	1e30
1711383.10	5829479.08	1245	2077	502.94613838195801	1e30
1711385.23	5829491.40	1245	2078	502.882659435272217	1e30
1711387.35	5829503.71	1245	2079	502.9711127281189	1e30
1711389.47	5829516.03	1245	2080	503.168106079101563	1e30
1711391.60	5829528.34	1245	2081	503.358066082	1e30
1711393.72	5829540.66	1245	2082	503.499209880828857	1e30
1711395.84	5829552.97	1245	2083	503.37451696395874	1e30
1711397.96	5829565.29	1245	2084	503.080904483795166	1e30
1711400.09	5829577.60	1245	2085	502.76029109954834	1e30
1711402.21	5829589.92	1245	2086	502.73978710174561	1e30
1711404.33	5829602.23	1245	2087	502.874016761779785	1e30
1711406.46	5829614.55	1245	2088	502.912282943725586	1e30
1711408.58	5829626.86	1245	2089	503.090322017669678	1e30
1711410.70	5829639.18	1245	2090	503.254294395446777	1e30
1711412.82	5829651.49	1245	2091	503.212273120880127	1e30
1711414.95	5829663.81	1245	2092	503.31568717956543	1e30
1711417.07	5829676.12	1245	2093	503.220617771148682	1e30
1711419.19	5829688.44	1245	2094	503.224074840545654	1e30
1711421.32	5829700.76	1245	2095	503.42559814453125	1e30
1711423.44	5829713.07	1245	2096	503.52019071578979	1e30
1711425.56	5829725.39	1245	2097	503.255367279052734	1e30
1711427.68	5829737.70	1245	2098	503.0704140663147	1e30
1711429.81	5829750.02	1245	2099	503.30972671508789	1e30
1711431.93	5829762.33	1245	2100	503.449618816375732	1e30
1711434.05	5829774.65	1245	2101	503.427028656005859	1e30
1711436.18	5829786.96	1245	2102	503.453969955444336	1e30
1711438.30	5829799.28	1245	2103	503.628849983215332	1e30
1711440.42	5829811.59	1245	2104	503.737032413482666	1e30
1711442.54	5829823.91	1245	2105	503.825843334198	1e30
1711444.67	5829836.22	1245	2106	503.95470857620239	1e30
1711446.79	5829848.54	1245	2107	503.966987133026123	1e30
1711448.91	5829860.85	1245	2108	503.979086875915527	1e30
1711451.04	5829873.17	1245	2109	503.659069538116455	1e30
1711453.16	5829885.48	1245	2110	503.4219622612	1e30
1711455.28	5829897.80	1245	2111	503.36736440658569	1e30
1711457.40	5829910.11	1245	2112	503.248453140258789	1e30
1711459.53	5829922.43	1245	2113	502.969801425933838	1e30
1711461.65	5829934.75	1245	2114	502.991318702697754	1e30
1711463.77	5829947.06	1245	2115	503.236353397369385	1e30
1711465.90	5829959.38	1245	2116	503.356277942657471	1e30
1711468.02	5829971.69	1245	2117	503.4148097038269	1e30
1711470.14	5829984.01	1245	2118	503.416001796722412	1e30
1711472.26	5829996.32	1245	2119	503.396809101104736	1e30
1711474.39	5830008.64	1245	2120	503.460466861724854	1e30
1711476.51	5830020.95	1245	2121	503.359436988830566	1e30
1711478.63	5830033.27	1245	2122	503.28546762466431	1e30
1711480.76	5830045.58	1245	2123	503.392159938812256	1e30
1711482.88	5830057.90	1245	2124	503.416717052459717	1e30
1711485.00	5830070.21	1245	2125	503.476440906524658	1e30
1711138.13	5827910.80	1246	1950	502.946615219116211	1e30
1711159.36	5828033.95	1246	1960	503.655135631561279	1e30
1711201.82	5828280.26	1246	1980	503.877937793731689	1e30
1711223.05	5828403.41	1246	1990	505.316495895385742	1e30
1711244.27	5828526.56	1246	2000	506.907522678375244	1e30
1711265.50	5828649.72	1246	2010	506.115972995758057	1e30
1711286.73	5828772.87	1246	2020	505.068063735961914	1e30
1711307.96	5828896.02	1246	2030	504.56506013870239	1e30
1711329.19	5829019.17	1246	2040	504.477024078369141	1e30
1711371.65	5829265.48	1246	2060	503.2799243927002	1e30
1711183.99	5828029.71	1247	1960	502.967119216918945	1e30
1711226.45	5828276.02	1247	1980	504.39763069152832	1e30
1711247.68	5828399.17	1247	1990	504.243791103363037	1e30
1711268.91	5828522.32	1247	2000	506.368339061737061	1e30
1711290.14	5828645.47	1247	2010	505.43588399887085	1e30
1711311.36	5828768.63	1247	2020	504.543781280517578	1e30
1711332.59	5828891.78	1247	2030	503.84378433227539	1e30
1711353.82	5829014.93	1247	2040	504.354894161224365	1e30
1711396.28	5829261.24	1247	2060	503.509402275085449	1e30
1711208.62	5828025.47	1248	1960	502.33554840087891	1e30
1711251.08	5828271.77	1248	1980	503.988385200500488	1e30
1711272.31	5828394.93	1248	1990	503.898561	1e30
1711293.54	5828518.08	1248	2000	504.8530101776123	1e30
1711314.77	5828641.23	1248	2010	504.508495330810547	1e30
1711336.00	5828764.38	1248	2020	503.850638866424561	1e30
1711357.22	5828887.54	1248	2030	503.66055965423584	1e30
1711378.45	5829010.69	1248	2040	504.455745220184326	1e30
1711233.25	5828021.23	1249	1960	502.043068408966064	1e30
1711275.71	5828267.53	1249	1980	503.200829029083252	1e30
1711296.94	5828390.68	1249	1990	503.723561763763428	1e30
1711318.17	5828513.84	1249	2000	504.31138277053833	1e30
1711339.40	5828636.99	1249	2010	504.047513008117676	1e30
1711360.63	5828760.14	1249	2020	503.550291061401367	1e30
1711381.86	5828883.29	1249	2030	503.95059585571289	1e30
1711403.08	5829006.45	1249	2040	504.617393016815186	1e30
1711257.89	5828016.98	1250	1960	502.641856670379639	1e30
1711300.34	5828263.29	1250	1980	503.088176250457764	1e30
1711321.57	5828386.44	1250	1990	503.168821334838867	1e30
1711342.80	5828509.59	1250	2000	504.52125072479248	1e30
1711385.26	5828755.90	1250	2020	503.45867872238159	1e30
1711406.49	5828879.05	1250	2030	503.625333309173584	1e30
1711282.52	5828012.74	1251	1960	502.1662712097168	1e30
1711324.98	5828259.05	1251	1980	502.927839756011963	1e30
1711346.20	5828382.20	1251	1990	503.00866365432739	1e30
1711367.43	5828505.35	1251	2000	504.8900842666626	1e30
1711409.89	5828751.66	1251	2020	503.695845603942871	1e30
1711431.12	5828874.81	1251	2030	503.493905067443848	1e30
1711307.15	5828008.50	1252	1960	500.163912773132324	1e30
1711349.61	5828254.80	1252	1980	502.18153	1e30
1711370.84	5828377.96	1252	1990	503.168702125549316	1e30
1711392.07	5828501.11	1252	2000	504.114449024200439	1e30
1711434.52	5828747.41	1252	2020	503.404378890991211	1e30
1711455.75	5828870.57	1252	2030	503.225326538085938	1e30
1711374.24	5828250.56	1253	1980	501.40911340713501	1e30
1711395.47	5828373.71	1253	1990	503.174841403961182	1e30
1711416.70	5828496.87	1253	2000	503.624677658081055	1e30
1711459.15	5828743.17	1253	2020	502.908825874328613	1e30
1711480.38	5828866.32	1253	2030	503.198385238647461	1e30
1711398.87	5828246.32	1254	1980	502.185821533203125	1e30
1711420.10	5828369.47	1254	1990	503.00288200378418	1e30
1711441.33	5828492.62	1254	2000	503.2421350479126	1e30
1711406.52	5828143.55	1255	1972	500.153720378875732	1e30
1711408.64	5828155.87	1255	1973	500.091433525085449	1e30
1711410.77	5828168.18	1255	1974	500.518977642059326	1e30
1711412.89	5828180.50	1255	1975	501.350998878479	1e30
1711415.01	5828192.81	1255	1976	502.094268798828125	1e30
1711417.13	5828205.13	1255	1977	502.288997173309326	1e30
1711419.26	5828217.44	1255	1978	502.182662487030029	1e30
1711421.38	5828229.76	1255	1979	502.299129962921143	1e30
1711423.50	5828242.07	1255	1980	502.332985401153564	1e30
1711425.63	5828254.39	1255	1981	502.184569835662842	1e30
1711427.75	5828266.71	1255	1982	502.19047069549561	1e30
1711429.87	5828279.02	1255	1983	502.34532356262207	1e30
1711431.99	5828291.34	1255	1984	502.767503261566162	1e30
1711440.49	5828340.60	1255	1988	503.363072872161865	1e30
1711442.61	5828352.91	1255	1989	503.162264823913574	1e30
1711444.73	5828365.23	1255	1990	502.971231937408447	1e30
1711446.85	5828377.54	1255	1991	502.656340599060059	1e30
1711448.98	5828389.86	1255	1992	502.443552017211914	1e30
1711451.10	5828402.17	1255	1993	502.3348331451416	1e30
1711453.22	5828414.49	1255	1994	502.1137	1e30
1711455.35	5828426.80	1255	1995	502.063453197479248	1e30
1711457.47	5828439.12	1255	1996	502.14838981628418	1e30
1711459.59	5828451.43	1255	1997	502.15291976928711	1e30
1711461.71	5828463.75	1255	1998	502.55119800567627	1e30
1711463.84	5828476.06	1255	1999	502.881765365600586	1e30
1711465.96	5828488.38	1255	2000	503.104269504547119	1e30
1711468.08	5828500.70	1255	2001	503.247857093811035	1e30
1711470.21	5828513.01	1255	2002	503.2086968421936	1e30
1711472.33	5828525.33	1255	2003	503.08525562286377	1e30
1711474.45	5828537.64	1255	2004	502.943634986877441	1e30
1711476.58	5828549.96	1255	2005	502.991557121276855	1e30
1711478.70	5828562.27	1255	2006	503.207921981811523	1e30
1711480.82	5828574.59	1255	2007	503.2508373260498	1e30
1711482.94	5828586.90	1255	2008	503.2535195350647	1e30
1711485.07	5828599.22	1255	2009	503.26395034790039	1e30
1711487.19	5828611.53	1255	2010	503.128707408905029	1e30
1711489.31	5828623.85	1255	2011	503.009915351867676	1e30
1711491.44	5828636.16	1255	2012	502.744019031524658	1e30
1711493.56	5828648.48	1255	2013	502.85393	1e30
1711495.68	5828660.79	1255	2014	502.94804573059082	1e30
1711497.80	5828673.11	1255	2015	503.155350685119629	1e30
1711499.93	5828685.42	1255	2016	503.224074840545654	1e30
1711502.05	5828697.74	1255	2017	502.94196605682373	1e30
1711504.17	5828710.05	1255	2018	502.644181251525879	1e30
1711506.30	5828722.37	1255	2019	502.70920991897583	1e30
1711508.42	5828734.68	1255	2020	502.47114896774292	1e30
1711510.54	5828747.00	1255	2021	502.183020114898682	1e30
1711512.66	5828759.32	1255	2022	502.183139324188232	1e30
1711514.79	5828771.63	1255	2023	502.2735595703125	1e30
1711516.91	5828783.95	1255	2024	502.726435661315918	1e30
1711519.03	5828796.26	1255	2025	503.148972988128662	1e30
1711521.16	5828808.58	1255	2026	503.105223178863525	1e30
1711523.28	5828820.89	1255	2027	502.933025360107422	1e30
1711525.40	5828833.21	1255	2028	502.875626087188721	1e30
1711527.52	5828845.52	1255	2029	502.9330849647522	1e30
1711529.65	5828857.84	1255	2030	502.886652946472168	1e30
1711531.77	5828870.15	1255	2031	502.72673368453979	1e30
1711533.89	5828882.47	1255	2032	502.6	1e30
1711536.02	5828894.78	1255	2033	502.540051937103271	1e30
1711538.14	5828907.10	1255	2034	502.547860145568848	1e30
1711540.26	5828919.41	1255	2035	502.760767936706543	1e30
1711448.14	5828237.83	1256	1980	499.78393316268921	1e30
1711472.77	5828233.59	1257	1980	498.400211334228516	1e30
